@relation 'spambase-weka.filters.supervised.attribute.Discretize-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R21,20,52,16,27,24,53,7,58'

@attribute word_freq_your {'\'(-inf-0.405]\'','\'(0.405-0.915]\'','\'(0.915-6.6]\'','\'(6.6-inf)\''}
@attribute word_freq_credit {'\'(-inf-0.075]\'','\'(0.075-inf)\''}
@attribute char_freq_! {'\'(-inf-0.005]\'','\'(0.005-0.011]\'','\'(0.011-0.0795]\'','\'(0.0795-0.3775]\'','\'(0.3775-inf)\''}
@attribute word_freq_free {'\'(-inf-0.095]\'','\'(0.095-inf)\''}
@attribute word_freq_george {'\'(-inf-0.005]\'','\'(0.005-0.44]\'','\'(0.44-inf)\''}
@attribute word_freq_money {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute char_freq_$ {'\'(-inf-0.0125]\'','\'(0.0125-0.0555]\'','\'(0.0555-0.1475]\'','\'(0.1475-inf)\''}
@attribute word_freq_remove {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute class {0,1}

@data
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(-inf-0.005]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(-inf-0.005]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(0.075-inf)\'','\'(-inf-0.005]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(0.075-inf)\'','\'(0.011-0.0795]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(0.075-inf)\'','\'(0.011-0.0795]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(0.075-inf)\'','\'(0.3775-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.405-0.915]\'','\'(0.075-inf)\'','\'(0.011-0.0795]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(0.075-inf)\'','\'(0.011-0.0795]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(0.075-inf)\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(0.01-inf)\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(0.075-inf)\'','\'(0.3775-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0125-0.0555]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(-inf-0.005]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(-inf-0.005]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(0.075-inf)\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.011-0.0795]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(0.075-inf)\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(-inf-0.005]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(0.075-inf)\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'','\'(0.01-inf)\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.01-inf)\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(-inf-0.005]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(-inf-0.005]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'','\'(0.01-inf)\'',1
'\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(-inf-0.005]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(0.075-inf)\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0125-0.0555]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(-inf-0.405]\'','\'(0.075-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'','\'(-inf-0.01]\'',1
'\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(0.075-inf)\'','\'(0.011-0.0795]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'','\'(-inf-0.01]\'',1
'\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(-inf-0.005]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(-inf-0.005]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(0.075-inf)\'','\'(0.3775-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(0.075-inf)\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0125-0.0555]\'','\'(0.01-inf)\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0125-0.0555]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.011-0.0795]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'','\'(0.01-inf)\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(0.075-inf)\'','\'(0.3775-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(-inf-0.005]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(-inf-0.005]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0125-0.0555]\'','\'(-inf-0.01]\'',1
'\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(-inf-0.005]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0125-0.0555]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(0.075-inf)\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'','\'(0.01-inf)\'',1
'\'(0.405-0.915]\'','\'(0.075-inf)\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'','\'(-inf-0.01]\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.3775-inf)\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0125-0.0555]\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(-inf-0.005]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(-inf-0.005]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'','\'(0.01-inf)\'',1
'\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0125-0.0555]\'','\'(-inf-0.01]\'',1
'\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.0795-0.3775]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'','\'(-inf-0.01]\'',1
