@relation 'spambase-weka.filters.supervised.attribute.Discretize-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R33,32,31,30,29,28,27,26,24,23,22,21,20,19,18,16,15,14,13,12,11,10,9,8,7,6,5,3,58'

@attribute word_freq_data {'\'(-inf-0.085]\'','\'(0.085-0.555]\'','\'(0.555-inf)\''}
@attribute word_freq_857 {'\'(-inf-0.045]\'','\'(0.045-inf)\''}
@attribute word_freq_telnet {'\'(-inf-0.045]\'','\'(0.045-inf)\''}
@attribute word_freq_labs {'\'(-inf-0.125]\'','\'(0.125-inf)\''}
@attribute word_freq_lab {'\'(-inf-0.125]\'','\'(0.125-inf)\''}
@attribute word_freq_650 {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute word_freq_george {'\'(-inf-0.005]\'','\'(0.005-0.44]\'','\'(0.44-inf)\''}
@attribute word_freq_hpl {'\'(-inf-0.12]\'','\'(0.12-inf)\''}
@attribute word_freq_money {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute word_freq_000 {'\'(-inf-0.125]\'','\'(0.125-0.26]\'','\'(0.26-inf)\''}
@attribute word_freq_font {'\'(-inf-0.115]\'','\'(0.115-inf)\''}
@attribute word_freq_your {'\'(-inf-0.405]\'','\'(0.405-0.915]\'','\'(0.915-6.6]\'','\'(6.6-inf)\''}
@attribute word_freq_credit {'\'(-inf-0.075]\'','\'(0.075-inf)\''}
@attribute word_freq_you {'\'(-inf-0.115]\'','\'(0.115-0.805]\'','\'(0.805-1.785]\'','\'(1.785-7.205]\'','\'(7.205-inf)\''}
@attribute word_freq_email {'\'(-inf-0.015]\'','\'(0.015-inf)\''}
@attribute word_freq_free {'\'(-inf-0.095]\'','\'(0.095-inf)\''}
@attribute word_freq_addresses {'\'(-inf-0.025]\'','\'(0.025-inf)\''}
@attribute word_freq_report {'\'(-inf-0.045]\'','\'(0.045-1.33]\'','\'(1.33-inf)\''}
@attribute word_freq_people {'\'(-inf-0.105]\'','\'(0.105-inf)\''}
@attribute word_freq_will {'\'(-inf-0.245]\'','\'(0.245-0.985]\'','\'(0.985-2.665]\'','\'(2.665-inf)\''}
@attribute word_freq_receive {'\'(-inf-0.045]\'','\'(0.045-1.825]\'','\'(1.825-2.03]\'','\'(2.03-inf)\''}
@attribute word_freq_mail {'\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(1.955-inf)\''}
@attribute word_freq_order {'\'(-inf-0.045]\'','\'(0.045-inf)\''}
@attribute word_freq_internet {'\'(-inf-0.015]\'','\'(0.015-inf)\''}
@attribute word_freq_remove {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute word_freq_over {'\'(-inf-0.075]\'','\'(0.075-0.265]\'','\'(0.265-inf)\''}
@attribute word_freq_our {'\'(-inf-0.01]\'','\'(0.01-0.345]\'','\'(0.345-inf)\''}
@attribute word_freq_all {'\'(-inf-0.235]\'','\'(0.235-1.93]\'','\'(1.93-inf)\''}
@attribute class {0,1}

@data
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(-inf-0.115]\'','\'(-inf-0.015]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.235]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(0.01-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(0.075-inf)\'','\'(0.805-1.785]\'','\'(-inf-0.015]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(0.045-1.825]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.01-inf)\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.235]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.235]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(-inf-0.115]\'','\'(-inf-0.015]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(1.93-inf)\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(0.01-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(0.265-inf)\'','\'(0.345-inf)\'','\'(-inf-0.235]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(1.785-7.205]\'','\'(0.015-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.235]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(0.045-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(0.045-1.825]\'','\'(0.045-1.955]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.235]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(1.93-inf)\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(-inf-0.115]\'','\'(-inf-0.015]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.235]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(0.26-inf)\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.01-inf)\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(0.235-1.93]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.805-1.785]\'','\'(0.015-inf)\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(0.235-1.93]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(1.785-7.205]\'','\'(0.015-inf)\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(0.235-1.93]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(0.01-inf)\'','\'(0.26-inf)\'','\'(-inf-0.115]\'','\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(1.785-7.205]\'','\'(0.015-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(0.015-inf)\'','\'(-inf-0.01]\'','\'(0.265-inf)\'','\'(0.345-inf)\'','\'(-inf-0.235]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(-inf-0.115]\'','\'(-inf-0.015]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.235]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(-inf-0.405]\'','\'(-inf-0.075]\'','\'(-inf-0.115]\'','\'(-inf-0.015]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.235]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(1.785-7.205]\'','\'(0.015-inf)\'','\'(-inf-0.095]\'','\'(0.025-inf)\'','\'(-inf-0.045]\'','\'(0.105-inf)\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.01-inf)\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(0.235-1.93]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(-inf-0.405]\'','\'(0.075-inf)\'','\'(1.785-7.205]\'','\'(0.015-inf)\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(0.045-1.825]\'','\'(0.045-1.955]\'','\'(-inf-0.045]\'','\'(0.015-inf)\'','\'(0.01-inf)\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.235]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(0.01-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(-inf-0.095]\'','\'(0.025-inf)\'','\'(-inf-0.045]\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(0.045-inf)\'','\'(0.015-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(0.235-1.93]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(0.01-inf)\'','\'(0.26-inf)\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(0.075-inf)\'','\'(1.785-7.205]\'','\'(0.015-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(0.045-1.33]\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(0.045-1.825]\'','\'(0.045-1.955]\'','\'(0.045-inf)\'','\'(0.015-inf)\'','\'(0.01-inf)\'','\'(0.265-inf)\'','\'(0.345-inf)\'','\'(-inf-0.235]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(0.26-inf)\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(0.105-inf)\'','\'(0.985-2.665]\'','\'(0.045-1.825]\'','\'(0.045-1.955]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(0.265-inf)\'','\'(-inf-0.01]\'','\'(0.235-1.93]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(0.01-inf)\'','\'(0.26-inf)\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(1.785-7.205]\'','\'(0.015-inf)\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(0.045-1.33]\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(0.045-1.825]\'','\'(0.045-1.955]\'','\'(0.045-inf)\'','\'(0.015-inf)\'','\'(0.01-inf)\'','\'(0.075-0.265]\'','\'(0.01-0.345]\'','\'(0.235-1.93]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(0.01-inf)\'','\'(0.125-0.26]\'','\'(-inf-0.115]\'','\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(1.785-7.205]\'','\'(0.015-inf)\'','\'(0.095-inf)\'','\'(0.025-inf)\'','\'(-inf-0.045]\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(0.045-1.825]\'','\'(0.045-1.955]\'','\'(-inf-0.045]\'','\'(0.015-inf)\'','\'(0.01-inf)\'','\'(0.265-inf)\'','\'(-inf-0.01]\'','\'(0.235-1.93]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.235]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(0.26-inf)\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(0.075-inf)\'','\'(1.785-7.205]\'','\'(0.015-inf)\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(0.045-inf)\'','\'(0.015-inf)\'','\'(0.01-inf)\'','\'(0.265-inf)\'','\'(-inf-0.01]\'','\'(0.235-1.93]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(0.125-0.26]\'','\'(-inf-0.115]\'','\'(0.405-0.915]\'','\'(-inf-0.075]\'','\'(0.805-1.785]\'','\'(0.015-inf)\'','\'(-inf-0.095]\'','\'(0.025-inf)\'','\'(-inf-0.045]\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(0.045-inf)\'','\'(-inf-0.015]\'','\'(0.01-inf)\'','\'(0.265-inf)\'','\'(0.01-0.345]\'','\'(0.235-1.93]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(0.01-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(-inf-0.115]\'','\'(-inf-0.015]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(0.265-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.235]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(0.26-inf)\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(0.075-inf)\'','\'(1.785-7.205]\'','\'(0.015-inf)\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(0.045-inf)\'','\'(0.015-inf)\'','\'(0.01-inf)\'','\'(0.265-inf)\'','\'(-inf-0.01]\'','\'(0.235-1.93]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.805-1.785]\'','\'(-inf-0.015]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.235]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.01-inf)\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.235]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(0.235-1.93]\'',1
'\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(-inf-0.075]\'','\'(0.805-1.785]\'','\'(0.015-inf)\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(0.235-1.93]\'',1
