@relation './gisette-weka.filters.unsupervised.attribute.Remove-V-R1639,3154,842,2715,658,1425,3971,2105,797,4691,2223,3284,4380,2354,2489,2402,3198,3123,1408,4926,4833,4863,4354,2344,555,1981,4734,3464,4508,4982,3894,2302,215,3657,5001'

@attribute attr1638 {0,1,2,3,4,5,6,7,8,9}
@attribute attr3153 {0,1,2,3,4,5,6,7,8,9}
@attribute attr841 {0,1,2,3,4,5,6,7,8,9}
@attribute attr2714 {0,1,2,3,4,5,6,7,8,9}
@attribute attr657 {0,1,2,3,4,5,6,7,8,9}
@attribute attr1424 {0,1,2,3,4,5,6,7,8,9}
@attribute attr3970 {0,1,2,3,4,5,6,7,8,9}
@attribute attr2104 {0,1,2,3,4,5,6,7,8,9}
@attribute attr796 {0,1,2,3,4,5,6,7,8,9}
@attribute attr4690 {0,1,2,3,4,5,6,7,8,9}
@attribute attr2222 {0,1,2,3,4,5,6,7,8,9}
@attribute attr3283 {0,1,2,3,4,5,6,7,8,9}
@attribute attr4379 {0,1,2,3,4,5,6,7,8,9}
@attribute attr2353 {0,1,2,3,4,5,6,7,8,9}
@attribute attr2488 {0,1,2,3,4,5,6,7,8,9}
@attribute attr2401 {0,1,2,3,4,5,6,7,8,9}
@attribute attr3197 {0,1,2,3,4,5,6,7,8,9}
@attribute attr3122 {0,1,2,3,4,5,6,7,8,9}
@attribute attr1407 {0,1,2,3,4,5,6,7,8,9}
@attribute attr4925 {0,1,2,3,4,5,6,7,8,9}
@attribute attr4832 {0,1,2,3,4,5,6,7,8,9}
@attribute attr4862 {0,1,2,3,4,5,6,7,8,9}
@attribute attr4353 {0,1,2,3,4,5,6,7,8,9}
@attribute attr2343 {0,1,2,3,4,5,6,7,8,9}
@attribute attr554 {0,1,2,3,4,5,6,7,8,9}
@attribute attr1980 {0,1,2,3,4,5,6,7,8,9}
@attribute attr4733 {0,1,2,3,4,5,6,7,8,9}
@attribute attr3463 {0,1,2,3,4,5,6,7,8,9}
@attribute attr4507 {0,1,2,3,4,5,6,7,8,9}
@attribute attr4981 {0,1,2,3,4,5,6,7,8,9}
@attribute attr3893 {0,1,2,3,4,5,6,7,8,9}
@attribute attr2301 {0,1,2,3,4,5,6,7,8,9}
@attribute attr214 {0,1,2,3,4,5,6,7,8,9}
@attribute attr3656 {0,1,2,3,4,5,6,7,8,9}
@attribute CLASS {0,1}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,9,9,9,9,8,0,9,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,4,0,0,0,8,9,9,9,7,6,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,9,9,0,0,0,0,0,0,0,0,9,6,8,7,0
7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,6,1
0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,8,9,0,0,8,0,0,5,0,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,8,7,9,0,0,9,8,9,9,0,0,7,0,9,0
0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,7,3,9,8,0
0,9,0,0,6,0,0,0,0,0,0,0,0,0,9,7,9,9,9,5,9,9,9,0,0,0,0,0,0,7,0,0,0,0,1
0,9,0,7,9,0,0,0,7,0,0,0,7,0,9,0,6,0,0,0,0,0,9,8,0,0,0,0,0,6,0,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,8,4,9,6,0
0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,9,9,9,9,7,0,0,8,9,0
0,8,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,8,0,9,8,9,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,9,0,0,9,0,0,5,7,9,8,9,9,0
0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,7,7,6,8,0,0,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,6,5,6,9,0,0,0,0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,8,8,9,0,0,0,9,9,0
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,9,9,9,9,0,0,9,8,8,9,0,9,9,9,9,0
0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,9,0,0,0,0,0,0,6,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,9,9,0,9,9,9,9,9,9,9,5,9,9,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,0,0,6,6,6,0,0,9,9,9,0,1
0,0,9,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,3,0,9,7,5,0,0,5,9,9,9,7,0,9,9,9,0
0,9,0,0,0,0,0,0,9,0,0,0,0,0,6,7,0,5,0,0,0,0,9,2,0,0,0,0,0,0,0,5,9,0,1
0,9,0,0,9,0,0,0,0,0,0,0,0,0,9,8,7,9,0,0,0,0,9,0,0,9,8,8,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
0,8,0,0,9,0,0,0,7,6,0,0,0,0,9,0,0,0,0,0,0,0,9,8,9,9,6,9,9,0,0,0,9,9,1
0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,7,9,0,0,0,0,0,5,6,8,5,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,9,8,9,0,0,0,0,0,0,1
0,0,5,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,9,9,8,7,0,0,9,5,5,9,0,5,9,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,9,9,9,9,8,8,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,6,6,9,0,0,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,9,9,0,0,8,9,7,7,9,9,9,9,9,9,0
9,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,9,9,9,9,0,0,9,9,9,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,8,8,9,6,9,8,9,9,0
0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,9,0,9,9,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,1
0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,5,8,6,9,7,9,9,9,9,0,4,9,9,0
0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,9,8,6,0,0,0,8,9,5,9,6,9,9,5,0
0,0,0,0,9,0,0,0,5,0,8,0,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,9,4,0,0,0,0,4,5,0,0,0,0,7,9,9,9,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,9,9,9,7,9,9,5,9,9,9,0,9,9,9,0
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,9,9,0,0,0,0,5,0,0,5,0,0,0,7,9,0,9,0,1
0,9,0,8,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,9,8,9,9,9,9,9,9,9,9,9,9,9,9,1
9,7,0,0,0,0,0,9,0,0,0,5,0,0,0,9,0,0,0,9,9,9,9,0,0,5,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,6,3,9,0,0,6,9,9,9,8,5,9,9,6,0
5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,0,0,0,0,9,9,9,9,0,0
0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,9,9,9,5,5,2,9,9,0
9,0,0,0,9,0,0,9,0,0,0,0,0,0,9,9,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,1
0,0,9,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,9,9,9,9,0,6,6,5,7,9,9,6,0,9,9,9,0
0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,8,0,0,0,5,9,9,7,0,9,9,0,5,0
0,0,0,0,9,0,9,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,5,0,0,9,8,9,8,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,9,9,9,9,9,8,9,9,0,9,7,0
0,9,0,0,9,0,0,0,0,0,0,6,0,8,9,9,0,0,9,0,5,0,0,0,0,9,0,0,9,0,0,9,8,9,0
0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,9,0,7,0,8,0,0,9,9,9,0,0,7,5,7,0,1
8,0,0,0,0,0,0,8,9,0,0,0,0,0,9,0,0,9,6,9,9,9,9,0,0,9,8,8,0,0,6,0,0,0,1
0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,9,0,0,0,0,0,1
0,0,0,0,7,0,0,0,9,0,0,0,0,0,5,0,9,7,0,0,0,0,9,7,0,9,9,9,5,0,0,0,0,0,1
0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,0,7,7,0,0,0,0,8,9,5,9,5,0
6,0,0,0,0,0,0,7,0,9,0,0,0,0,0,9,0,0,0,5,8,8,0,0,0,9,9,9,9,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,6,9,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,8,0,0,4,0,9,9,9,9,0,9,9,9,0
0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,8,6,1
0,0,9,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,5,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,3,8,9,4,5,0,7,0,0,9,0,0
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,9,9,9,9,0,5,5,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0
0,0,0,0,9,0,0,0,8,0,9,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,8,0,0,0,8,0,0,0,0,0,5,0,0,8,9,0,9,9,9,0,0,0,0,0,0,7,9,0,0,0,1
0,0,0,0,8,0,0,0,0,5,0,0,0,0,9,0,0,0,7,9,9,9,0,2,0,7,0,0,0,0,5,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,7,7,0,4,7,0,0,0,1
0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,9,9,9,8,0,0,6,0,0,0,0,5,1
0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,9,8,8,9,0,0,0,0,9,0
8,0,0,0,0,0,0,8,0,0,0,7,0,0,0,8,0,0,0,0,0,0,9,0,0,9,9,9,5,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,6,7,5,9,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,9,0,0,0,9,9,9,9,0,9,7,6,9,0
0,0,0,0,9,0,9,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,6,9,9,9,9,9,9,9,9,9,9,0
0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,5,0,0,0,9,8,9,9,8,9,9,8,9,0
0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
5,9,9,0,9,0,0,5,0,9,0,0,6,0,9,9,0,0,9,7,9,9,9,0,0,0,0,0,0,0,0,0,0,0,1
0,9,0,0,9,0,0,0,9,0,0,0,0,0,9,7,9,9,0,7,9,9,9,0,0,9,9,9,0,5,0,0,0,0,1
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,7,9,9,9,0,0,6,0,0,9,0,7,9,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,2,8,0,6,7,5,6,0,0,7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,1
0,9,0,0,9,0,0,0,0,0,9,0,9,0,9,9,9,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
0,8,0,0,0,0,0,0,7,0,0,0,0,0,9,9,0,0,4,0,5,2,9,3,0,0,0,0,0,9,8,9,9,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,7,7,7,9,0,0,8,6,7,8,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,9,9,0,0,0,9,0,9,9,0,0,5,0,0,0
0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,9,9,0,0,0,0,9,8,9,9,0,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,9,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,7,0,0,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,0,0,5,9,0,0,7,6,8,3,9,9,0
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,9,0,9,9,0,0,0,0,9,9,9,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,8,5,0,3,0,0,0,0,0,0,4,9,7,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,0,0,6,0,9,9,7,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,4,7,9,0,9,9,9,0,3,9,9,0
0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1
0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,9,6,7,0,0,0,0,8,9,9,9,0,5,9,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1
0,0,0,0,0,0,0,0,9,0,5,0,9,0,5,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,1
0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,9,0,9,7,0,0,0,0,0,9,0,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,8,6,0,9,6,0
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9,9,9,9,0,0,9,0,8,9,0,0,9,6,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,0,0,0,0,0,0,1
0,0,0,0,0,8,0,0,0,0,0,7,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,0,0,0,0,0,8,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,8,9,0,0,8,9,9,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,7,0,0,0,0,0,0,9,0,0,0,0,0,0
0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,7,0,8,0,0,0,0,0,6,6,9,0,5,0,0,8,1
0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,7,6,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,1
0,9,0,9,0,0,0,0,4,0,0,8,0,9,0,9,0,0,9,7,8,0,0,0,0,8,7,9,9,0,0,9,0,9,0
0,0,9,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,5,6,6,9,0,9,9,8,9,0
0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,2,8,6,9,9,8,0,0,0,5,7,0
0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,5,9,9,0,0,0,8,9,0
0,0,8,0,0,0,0,3,9,0,0,9,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,9,9,0,0,0,5,0,0,0,6,6,0,0,0,1
0,7,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,6,8,4,0,0,0,0,0,0,0,0,9,1
9,0,0,0,0,0,0,0,0,0,0,5,0,0,9,8,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,7,9,9,9,9,0,0,8,9,9,9,6,9,9,9,9,0
4,9,0,0,0,0,0,4,7,0,0,0,0,7,7,8,0,0,9,9,9,9,9,9,9,7,0,0,8,9,9,9,9,9,0
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,9,0,9,0,0,8,5,6,0,3,7,0,0,0,1
0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,9,0,0,9,7,7,0,0,0,0,0,0,1
0,0,6,0,0,0,0,0,0,6,8,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,9,0,0,0,0,0,0,0,9,0,9,0,0,0,9,0,9,7,9,0,0,0,0,0,0,9,9,7,8,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,8,0,9,9,9,9,9,0,9,9,0
0,0,6,0,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,5,0,7,0,0
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,9,9,9,9,0,0,9,0,0,8,5,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,9,0,0,0,0,8,1
0,9,0,9,9,0,0,0,0,0,9,0,8,0,9,9,0,0,0,9,9,9,9,0,0,0,0,0,0,7,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,6,0,9,0,0,0,0,0,0,8,9,2,9,0,1
0,0,0,0,6,0,0,0,9,0,6,0,0,0,9,5,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,5,9,0,1
0,0,0,0,8,0,0,0,0,0,0,0,5,0,9,0,9,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,5,7,9,9,9,0,0,0,0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,7,7,3,0,0,0,6,0,0,0,0,0,0,5,9,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,9,0,9,4,9,0,0,0,0,0,0,5,0,0,0,0,1
6,5,0,0,9,0,0,6,8,0,9,0,9,0,9,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,1
0,9,0,0,6,0,0,0,0,0,0,0,0,0,9,9,0,0,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,9,9,8,0,0,6,7,7,0,0,8,9,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,7,9,0,0,0,0,0,0,1
0,0,0,0,9,0,0,0,0,7,0,0,0,6,9,0,0,0,9,6,7,4,0,9,0,0,0,0,0,0,0,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,9,9,9,0,0,0,9,8,9,9,0,0,9,0,9,0
0,9,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
0,0,9,0,7,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,9,9,8,9,9,9,9,0,0,0,6,9,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,9,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,8,8,6,0,3,9,9,9,9,9,9,9,9,9,0
0,0,5,0,0,0,0,0,0,5,7,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,9,0,0,0,9,0,0,0,0,0,9,0,0,5,0,9,0
0,9,0,6,9,0,0,0,0,0,0,0,0,8,9,9,0,0,9,9,9,9,9,9,9,9,0,9,9,9,0,9,9,9,0
0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,0,0,9,9,9,9,0,0,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,9,0,0,9,0,9,9,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,5,5,0,0,0,0,0,0,1
5,9,0,0,0,0,0,0,0,0,0,5,0,5,9,9,0,0,0,0,0,0,9,0,0,7,0,7,9,0,0,5,0,9,0
0,0,0,0,9,0,0,0,0,0,0,0,9,0,9,0,9,8,0,6,6,6,9,0,0,0,0,0,0,0,0,0,0,0,1
0,0,9,0,9,9,0,0,0,7,0,0,0,0,5,0,0,0,2,5,9,9,0,2,9,7,7,9,9,9,0,2,9,9,0
0,7,0,0,9,0,0,0,0,0,0,0,0,0,6,9,0,0,9,9,9,8,0,0,0,0,0,7,6,0,0,9,0,7,0
0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,5,5,9,9,9,9,9,9,9,6,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,1
0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,8,3,0,6,0,7,0,0,0,0,0,0,0,8,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,7,0,0,0,0,9,9,9,9,9,9,9,9,0
0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,3,8,9,0,9,9,9,0,3,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,9,8,8,0,0,9,9,9,9,0,0,6,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,9,9,0,0,0,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,9,0
6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,0,8,9,9,9,0
